64-19-41;Крышка;6 745.80;7 960.04;7001;15.02.2012;15.8
64-19-44;Сателлит;12 673.00;14 954.14;7001;15.02.2012;5.5
64-19-45;Эпицикл;15 938.00;18 806.84;7001;15.02.2012;20
64-19-48;Крышка;5 982.90;7 059.82;7001;15.02.2012;2.69
64-19-49;Корпус подшипника;6 851.30;8 084.53;7001;15.02.2012;8.1
64-19-50;Крышка;3 212.20;3 790.40;7001;15.02.2012;3.8
64-19-51;Крышка;2 011.50;2 373.57;7001;15.02.2012;5.28
64-19-55;Муфта;24 843.00;29 314.74;7001;15.02.2012;31.6
64-19-62;Прокладка;249.20;294.06;7001;15.02.2012;0.26
64-19-62-01;Прокладка регулировочная;204.80;241.66;7001;15.02.2012;0.13
64-19-63;Ступица;31 729.00;37 440.22;7001;15.02.2012;19.69
64-19-64;Шестерня;33 661.00;39 719.98;7001;15.02.2012;72
64-19-65;Опора;22 311.00;26 326.98;7001;15.02.2012;28.66
64-20-10;Кольцо;1 163.50;1 372.93;7001;15.02.2012;0.077
64-20-105-01СП;Установка балки;55 500.00;65 490.00;7001;14.11.2012;198.96816
64-20-105СП;Установка балки;53 700.00;63 366.00;7001;14.11.2012;197.96816
64-20-106-01СП;Балка;36 000.00;42 480.00;7001;14.11.2012;187
64-20-108-01СП;Балка;24 844.00;29 315.92;7001;13.09.2012;259.16
64-20-13;Палец;1 182.50;1 395.35;7001;15.02.2012;5.9
64-20-15-01;Полуось;72 076.00;85 049.68;7001;15.02.2012;97
64-20-8;Обойма;2 437.50;2 876.25;7001;15.02.2012;0.85
64-20-9;Шарнир;1 589.10;1 875.14;7001;15.02.2012;0.64
64-24-111СП;Кронштейн;3 872.80;4 569.90;7001;15.02.2012;9.14
64-24-112СП;Кронштейн;3 872.80;4 569.90;7001;15.02.2012;9.14
64-24-116СП;Панель;6 080.50;7 174.99;7001;15.02.2012;5.12
64-24-151СП;Панель;1 101.60;1 299.89;7001;15.02.2012;7.369378
64-24-152СП;Панель;1 128.10;1 331.16;7001;15.02.2012;8.119378
64-24-18;Кронштейн;1 617.35;1 908.47;9017;01.06.2014;12.5
64-24-18;Кронштейн;1 617.35;1 908.47;9019;01.06.2014;12.5
64-24-19-02;Пластина;433.60;511.65;7001;15.02.2012;0.36
64-24-20;ОПОРА 64-24-20;24.50;28.91;9044;01.06.2014;0.22
64-24-21;Щиток;665.70;785.53;7001;15.02.2012;5.06
64-24-22;Втулка;586.80;692.42;7001;15.02.2012;0.5
64-24-22-01;Втулка;586.80;692.42;7001;15.02.2012;0.5
64-26-142;Труба;351.00;414.18;7001;15.02.2012;1.43
64-26-151;Труба;855.10;1 009.02;7001;15.02.2012;3.25
64-26-161;Патрубок;548.20;646.88;7001;15.02.2012;0.25
64-26-162;Патрубок;701.50;827.77;7001;15.02.2012;0.3
64-26-163;Втулка;1 264.80;1 492.46;7001;15.02.2012;1.65
64-26-164;Вилка;22 486.00;26 533.48;7001;15.02.2012;50
64-26-165;Стопор;108.30;127.79;7001;15.02.2012;0.2
64-26-166;Крышка;190.20;224.44;7001;15.02.2012;0.095
64-26-250СП;Фильтр;1 809.30;2 134.97;7001;15.02.2012;25
64-26-252СП;Труба;1 508.80;1 780.38;7001;15.02.2012;3.2216
64-26-261СП;Труба;822.30;970.31;7001;15.02.2012;1.954
64-26-262СП;Труба;829.00;978.22;7001;15.02.2012;1.804
64-26-264СП;Патрубок;211.30;249.33;7001;15.02.2012;0.23
64-26-265СП;Труба;614.90;725.58;7001;15.02.2012;0.745
64-26-266СП;Труба;434.20;512.36;7001;15.02.2012;0.351
64-26-270-01СП;Труба;542.60;640.27;7001;15.02.2012;0.47
64-26-27-05СП;РВД Ф16-28-910 М27Х1.5-У ПРУЖИНА 64-26-27-05СП;471.75;556.67;9017;01.06.2014;1.382
64-26-27-06СП;РВД Ф16-28-1110 М27Х1.5-У ПРУЖИНА 64-26-27-06СП;535.65;632.07;9017;01.06.2014;1.602
64-26-27-07СП;РВД Ф16-28-1710 ПРУЖИНА 64-26-27-07СП;667.15;787.24;9017;01.06.2014;2.242
64-26-270СП;Труба;542.60;640.27;7001;15.02.2012;0.47
64-26-271-01СП;Труба;827.30;976.21;7001;15.02.2012;0.5
64-26-27-10СП;РВД Ф16-28-1410 М27Х1.5-У ПРУЖИНА 64-26-27-10СП;616.40;727.35;9017;01.06.2014;1.942
64-26-271СП;Труба;827.30;976.21;7001;15.02.2012;0.5
64-26-285СП;Распределитель. Комплект;22 237.00;26 239.66;7001;15.02.2012;39.5
64-26-287СП;Крышка;1 528.70;1 803.87;7001;15.02.2012;2.009
64-26-288СП;Труба;1 173.30;1 384.49;7001;15.02.2012;2.5816
64-26-39СП;Бак;25 000.00;29 500.00;7001;23.09.2013;67.7225
64-42-104СП;Тракторы Т10М Руководство по эксплуатации;590.00;696.20;7001;25.09.2012;1.072
64-42-105-01СП;Тракторы Т10М Каталог деталей и сборочных единиц;1 200.00;1 416.00;7001;11.10.2013;1.82
64-42-105СП;Тракторы Т10М Каталог деталей и сборочных единиц;1 200.00;1 416.00;7001;11.10.2013;1.82
64-42-106СП;Руководство по эксплуатации.Трактор Т10МБ.0121-14;590.00;696.20;7001;25.09.2012;0
64-42-110-01СП;Каталог деталей и сборочных единиц  Тракторы Т10М с торсинными и упругими муфтами;1 200.00;1 416.00;7001;11.10.2013;0
64-43-132СП;Трубка;466.10;550.00;7001;15.02.2012;0.22
64-43-133СП;Труба;559.10;659.74;7001;15.02.2012;0.78
64-43-155СП;Трубка;424.70;501.15;7001;15.02.2012;0.096
64-43-156СП;Трубка;509.70;601.45;7001;15.02.2012;0.06
64-43-157СП;Трубка;509.70;601.45;7001;15.02.2012;0.1
64-43-158СП;Трубка;441.50;520.97;7001;15.02.2012;0.167
64-43-90;Стяжка;108.30;127.79;7001;15.02.2012;0.013
64-49-110-01СП;Кардан;128 300.00;151 394.00;7001;27.05.2013;29.23
64-49-110СП;Кардан;127 000.00;149 860.00;7001;02.10.2012;26.34
64-49-19;Полумуфта;17 280.00;20 390.40;7001;24.08.2012;5
64-49-1СП;Кардан;75 518.00;89 111.24;7001;11.09.2012;16.16
64-49-3СП;Кардан;83 600.00;98 648.00;7001;02.10.2012;29.3
64-51-1;Кожух;5 885.50;6 944.89;7001;15.02.2012;49
64-51-102СП;Кожух;9 926.70;11 713.51;7001;15.02.2012;37.104
64-51-169СП;Кожух;3 744.10;4 418.04;7001;05.09.2013;57
64-51-170-01СП;Кожух;7 041.30;8 308.73;7001;15.02.2012;35.504
64-51-179-01СП;Кожух;7 562.10;8 923.28;7001;15.02.2012;52.5
64-51-179СП;Кожух;7 562.10;8 923.28;7001;15.02.2012;62.46
64-51-2;Кожух;8 163.90;9 633.40;7001;15.02.2012;58
64-51-2-01;Кожух;8 163.90;9 633.40;7001;15.02.2012;42
64-51-241;Фланец;27.30;32.21;7001;15.02.2012;0.087
64-51-4;Кожух;5 885.50;6 944.89;7001;15.02.2012;39
64-51-8;Крышка;778.10;918.16;7001;15.02.2012;5.8
64-540СП;Сумка с инструментом Комплект;6 233.40;7 355.41;7001;15.02.2012;2.9642
64-55-209-02СП;Рама;5 284.40;6 235.59;7001;15.02.2012;20
64-55-211-01СП;Крышка;1 655.30;1 953.25;7001;15.02.2012;9.125
64-55-212-01СП;Крышка;2 126.90;2 509.74;7001;15.02.2012;12.8
64-55-216СП;Лобовина;1 820.40;2 148.07;7001;15.02.2012;12.1
64-55-219СП;Решетка;2 422.90;2 859.02;7001;15.02.2012;21
64-55-225СП;Балка;811.30;957.33;7001;15.02.2012;5.7
64-55-229СП;Балка;811.30;957.33;7001;15.02.2012;5.8
64-55-245СП;Защита фары;782.30;923.11;7001;15.02.2012;3.6
64-55-35СП;ЧЕХОЛ УТЕПЛИТЕЛЬНЫЙ 64-55-35СП;6 830.65;8 060.17;9044;01.06.2014;9
64-55-40СП;ЧЕХОЛ 64-55-40СП;6 505.25;7 676.20;9044;01.06.2014;41.5502
64-55-520-04;Створка;1 501.90;1 772.24;7001;15.02.2012;11
64-55-520-05;Створка;1 501.90;1 772.24;7001;15.02.2012;11
64-55-556;Болт;53.30;62.89;7001;15.02.2012;0.033
64-55-557;Кольцо;14.30;16.87;9044;01.06.2014;0.01
64-55-582;Решетка;592.00;698.56;7001;15.02.2012;7
64-56-149СП;Труба;696.50;821.87;7001;15.02.2012;1
64-59-122;Щиток;286.40;337.95;7001;15.02.2012;1.4
64-59-217СП;Солнцезащитная шторка.Комплект;874.00;1 031.32;7001;15.02.2012;0.0928
64-59-230СП;Зеркала заднего вида. Комплект.;3 266.90;3 854.94;7001;15.02.2012;2.401268
64-59-232СП(672Х432);СТЕКЛОПАКЕТ 64-59-232СП(672Х432);658.70;777.27;9017;01.06.2014;7
64-59-233СП(642Х470);СТЕКЛОПАКЕТ 64-59-233СП (642Х470);681.25;803.88;9017;01.06.2014;6.8
64-59-234СП(922Х642);СТЕКЛОПАКЕТ 64-59-234СП(922Х642);1 249.80;1 474.76;9017;01.06.2014;14.4
64-59-235СП(914Х484);СТЕКЛОПАКЕТ 64-59-235СП (914Х484);923.75;1 090.03;9017;01.06.2014;9.7
64-59-236СП(952Х473);СТЕКЛОПАКЕТ 64-59-236СП (952Х473);919.80;1 085.36;9017;01.06.2014;11
64-59-265СП(809Х364);СТЕКЛОПАКЕТ 64-59-265СП(809Х364);664.00;783.52;9017;01.06.2014;9
64-59-267-01СП;Дверь;14 071.00;16 603.78;7001;15.02.2012;28.9
64-59-267СП;Дверь;12 029.00;14 194.22;7001;15.02.2012;24.6
64-59-280;Скоба;79.40;93.69;7001;15.02.2012;0.12
64-60-103СП;Труба;715.00;843.70;7001;15.02.2012;0.845
64-60-106СП;Фильтр;965.40;1 139.17;7001;15.02.2012;5.071
64-60-108СП;Труба;171.10;201.90;7001;15.02.2012;0.65
64-60-115СП;Фильтр;432.80;510.70;7001;15.02.2012;0.3511
64-60-170СП;Труба;2 119.30;2 500.77;7001;15.02.2012;0.71
64-60-199СП;Труба;607.00;716.26;7001;15.02.2012;0.75
64-60-228СП;Труба;2 544.60;3 002.63;7001;15.02.2012;1.716
64-60-229СП;Труба;3 449.70;4 070.65;7001;15.02.2012;0.81
64-60-264СП;Труба;1 186.90;1 400.54;7001;15.02.2012;0.42
64-622-01СП;Дверь. Комплект;12 758.00;15 054.44;7001;15.02.2012;21.891326
64-622СП;Дверь. Комплект;14 807.00;17 472.26;7001;15.02.2012;21.916012
64-63-21СП;Установка защиты оператора Комплект;99 692.00;117 636.56;7001;15.02.2012;469.788596
64-63-8;Платик;963.00;1 136.34;7001;15.02.2012;9.1
64-645СП;Люк. Комплект;6 786.80;8 008.42;7001;15.02.2012;11.392716
64-74-128СП;Тяга;1 072.20;1 265.20;7001;15.02.2012;0.402
64-74-130СП;Управление декомпрессором;2 089.40;2 465.49;7001;15.02.2012;1.147325
64-74-131СП;Рукоятка;245.60;289.81;7001;15.02.2012;0.29
64-74-35;Рычаг;265.30;313.05;7001;15.02.2012;0.2
64-82-210СП;Труба;385.60;455.01;7001;15.02.2012;1.212
64-82-261-01СП;Труба;559.10;659.74;7001;15.02.2012;1.106
64-82-261СП;Труба;570.10;672.72;7001;15.02.2012;1.18
64-82-262СП;Труба;579.00;683.22;7001;15.02.2012;1.2
64-82-263СП;Труба;579.00;683.22;7001;15.02.2012;1.314
64-82-264СП;Труба;559.10;659.74;7001;15.02.2012;1.32
64-82-73СП;Управление распределителем;20 810.00;24 555.80;7001;15.02.2012;13.3
65-01-123СП;Картер. Комплект;50 850.00;60 003.00;7001;22.10.2013;23.663062
65-02-105СП;Стакан форсунки Комплект;1 124.50;1 326.91;7001;15.02.2012;0.9402
6-50306;ПОДШИПНИК 6-50306;75.05;88.56;9017;01.06.2014;0
65-03-103СП;Маховик;20 831.00;24 580.58;7001;15.02.2012;74
65-03-104СП;Маховик;49 074.00;57 907.32;7001;15.02.2012;72.89
65-03-106СП;Вал коленчатый;63 405.00;74 817.90;7001;15.02.2012;144.68
65-03-4;Втулка;1 848.60;2 181.35;7001;15.02.2012;0.185
65-04-2;Винт регулировочный;163.00;192.34;7001;15.02.2012;0.02
65-05-142СП;Глушитель;10 190.00;12 024.20;7001;15.02.2012;13.753
65-05-145СП;Труба выхлопная;2 080.00;2 454.40;7001;15.02.2012;6.811
65-07-103СП;Крестовина;5 618.50;6 629.83;7001;15.02.2012;6.655
65-07-112СП;Шкив;6 821.90;8 049.84;7001;15.02.2012;30
65-07-114СП;Крестовина;6 767.20;7 985.30;7001;15.02.2012;2.5891
65-07-45;Втулка;65.30;77.05;7001;15.02.2012;0.2
65-07-46;Крышка;149.10;175.94;7001;15.02.2012;0.3
65-07-47;Втулка;651.80;769.12;7001;15.02.2012;0.24
65-07-48;Шкив;2 387.70;2 817.49;7001;15.02.2012;7
65-07-6;Проставка;32.20;38.00;7001;15.02.2012;0.187
65-08-107СП;Труба;860.60;1 015.51;7001;15.02.2012;0.65
65-08-108СП;Труба;663.30;782.69;7001;15.02.2012;0.17
65-08-120СП;Насос водяной;7 500.00;8 850.00;7001;07.11.2013;0
65-09-115СП;Труба;485.90;573.36;7001;15.02.2012;0.63
65-09-123СП;Фильтр маслянный;7 001.50;8 261.77;7001;15.02.2012;9.6
65-09-128-01СП;Проставка;161.50;190.57;7001;15.02.2012;0.168
65-09-130СП;Проставка;2 066.90;2 438.94;7001;15.02.2012;0.613
65-09-132СП;Датчик сигнализатора;119.60;141.13;7001;15.02.2012;0.14
65-09-155СП;Насос масляный;12 133.00;14 316.94;7001;15.02.2012;5.04074
65-09-170СП;Насос масляный;8 300.00;9 794.00;7001;11.04.2012;12.744564
65-09-82;Кронштейн;900.00;1 062.00;7001;22.10.2013;0
65-10-1;Фланец;2 926.80;3 453.62;7001;15.02.2012;2.91
65-10-2;Кронштейн;30.80;36.34;7001;15.02.2012;0.178
65-10-3;Прокладка регулировочная;9.20;10.86;7001;15.02.2012;0.004
6512.3708;СТАРТЕР 6512.3708;2 226.55;2 627.33;9017;01.06.2014;0
65-14-028СП;Дизель Д180.100-4;441 917.00;521 462.06;5584;15.02.2012;1936
65-14-029СП;Дизель Д180.101-4;490 536.00;578 832.48;5581;15.02.2012;2166.33
65-501-01СП;Комплект ЗИП дизеля;7 288.20;8 600.08;7001;15.02.2012;6.381
65-501-02СП;Комплект ЗИП дизеля Д-180;8 325.50;9 824.09;7001;15.02.2012;0.91
65-501СП;Комплект ЗИП дизеля;7 379.20;8 707.46;7001;15.02.2012;5.594
65-74-122СП;Блок управления;2 352.50;2 775.95;7001;15.02.2012;7.776342
66-22-1;Башмак;1 414.50;1 669.11;9018;13.07.2012;19
66-22-1-03;Башмак;1 722.00;2 031.96;9018;13.07.2012;22.6
66-22-1-04;Башмак;1 968.00;2 322.24;9018;13.07.2012;29.5
67-11-4-04СП;Рама трактора;475 383.00;560 951.94;7001;04.02.2013;1600.53312825
67118;Пробка;111.50;131.57;7001;15.02.2012;0.29
67118;Пробка;111.50;131.57;7005;15.02.2012;0.29
67127;Стопорный угольник;16.30;19.23;7001;15.02.2012;0.001
6713.5205000;СТЕКЛООЧИСТИТЕЛЬ ЭЛЕКТРИЧЕСКИЙ-ОСН 6713.5205000;1 471.60;1 736.49;9017;01.06.2014;1.7
67143;Штуцер отводной;80.20;94.64;7001;15.02.2012;0.015
67151;Гайка накидная;31.10;36.70;7001;15.02.2012;0.029
67152;Шайба нажимная;16.30;19.23;7001;15.02.2012;0.005
67157;Кольцо уплотнительное;51.00;60.18;7001;15.02.2012;0.0082
67204;Втулка тяги рейки;111.50;131.57;7001;15.02.2012;0.015
67205;Втулка;513.20;605.58;7001;15.02.2012;0.25
67206СП;Подшипник;915.70;1 080.53;7001;15.02.2012;0.675
67208;Втулка;181.70;214.41;7001;15.02.2012;0.11
67209;Трубка;16.30;19.23;7001;15.02.2012;0.003
67217;Винт сектора;56.00;66.08;7001;15.02.2012;0.0026
67218СП;Клапан нагнетательный;281.40;332.05;7001;15.02.2012;0.021
67224-1;Угольник;48.50;57.23;7001;15.02.2012;0.012
67225СП;Толкатель;573.30;676.49;7001;15.02.2012;0.149
67226;Толкатель;292.80;345.50;7001;15.02.2012;0.081
67227;Ролик толкателя;80.20;94.64;7001;15.02.2012;0.045
67228;Ось ролика толкателя;16.30;19.23;7001;15.02.2012;0.023
67229;Палец направляющий;97.80;115.40;7001;15.02.2012;0.055
67230;Хвостовик толкателя;162.10;191.28;7001;15.02.2012;0.026
67233;Шайба упорная;107.90;127.32;7001;15.02.2012;0.072
67234;Рейка;663.50;782.93;7001;15.02.2012;0.287
67235;Поводок рейки;97.80;115.40;7001;15.02.2012;0.067
67236;Болт поводка рейки;31.10;36.70;7001;15.02.2012;0.006
67237;Пластина;48.50;57.23;7001;15.02.2012;0.015
67239;Пружина корректора;16.30;19.23;7001;15.02.2012;0.005
67242-2;Крышка;251.20;296.42;7001;15.02.2012;0.78
67243;Крышка подшипника;280.00;330.40;7001;15.02.2012;0.4
67-25-100СП;Бак топливный;23 000.00;27 140.00;7001;23.09.2013;75
67252-1;Втулка тяги;31.10;36.70;7001;15.02.2012;0.01
67255;Муфта регулирующая;56.00;66.08;7001;15.02.2012;0.027
67287;Планка стяжная;48.50;57.23;7001;15.02.2012;0.076
67315;Кольцо упорное;31.10;36.70;7001;15.02.2012;0.012
6743.5205000;СТЕКЛООЧИСТИТЕЛЬ ЭЛЕКТРИЧЕСКИЙ-ОСН 6743.5205000;1 590.05;1 876.26;9017;01.06.2014;1.8
67480;Колодка стяжная;13.95;16.46;9044;01.06.2014;0.08
6СТ-132 АПЗ(АЗ);АККУМУЛЯТОР 6СТ-132 АПЗ(АЗ)МЕДВЕДЬ;3 877.10;4 574.98;9017;01.06.2014;36
6СТ-190 АПЗ(АЗ);АККУМУЛЯТОР 6СТ-190 АПЗ(АЗ)МЕДВЕДЬ ARCTIC КОНУС.AVTOSIL(6СТ190)П/П.6СТ-190ТЮМЕНЬ;5 000.25;5 900.30;9017;01.06.2014;40
6СТ-55 АМ;АККУМУЛЯТОР 6СТ-55 АЗ;1 712.80;2 021.10;9017;01.06.2014;0
6СТ-75 АПЗ(А13);АККУМУЛЯТОРНАЯ БАТАРЕЯ "AVTOSIL"(6СТ 075)п/п. 6СТ-75 АЗ ОРИОН-ВСА.6СТ-75 COBAT;1 917.20;2 262.30;9017;01.06.2014;0
6Т65Г09;ШАЙБА ПРУЖИННАЯ 6Т65Г09;0.15;0.18;9017;01.06.2014;0.000827
700-18-12990-01;Вал;16 088.00;18 983.84;7001;15.02.2012;3.1
700-18-12992;Опора;1 672.56;1 973.62;7001;31.07.2012;1.2
700-18-12993;Упор;669.88;790.46;7001;31.07.2012;0.27
700-18-12996;Крышка;594.32;701.30;7001;31.07.2012;0.1
700-18-12998;Втулка;579.30;683.57;7001;31.07.2012;0.09
700-18-13024;Корпус;45 228.00;53 369.04;7001;15.02.2012;22.8
700-18-13089;Корпус;30 030.00;35 435.40;7001;15.02.2012;13.7
700-18-13091;Корпус;310 401.00;366 273.18;7001;15.02.2012;186
700-18-13172;Шестерня;12 078.62;14 252.77;7001;31.07.2012;3
700-18-13175;Полумуфта;28 922.40;34 128.43;7001;31.07.2012;4.1
700-18-13177;Траверса;20 831.00;24 580.58;7001;15.02.2012;5.6
700-18-13178;Муфта;27 454.76;32 396.62;7001;31.07.2012;5.6
700-18-13179-1;Ось;29 347.36;34 629.88;7001;31.07.2012;8.5
700-18-3956-01СП;Привод вала отбора мощности;155 000.00;182 900.00;7001;04.03.2013;91.3
700-18-4043СП;Труба;1 965.60;2 319.41;7001;15.02.2012;0.285
700-18-4046СП;Фланец;47 392.00;55 922.56;7001;15.02.2012;14.818
700-18-4052СП;Опора;58 811.00;69 396.98;7001;15.02.2012;17
700-18-4095СП;Ступица;11 400.00;13 452.00;7001;10.08.2012;6.7
700-18-4151-01-2СП;Муфта торсионная Комплект;330 900.00;390 462.00;7001;11.11.2013;0
700-18-4153СП;Траверса;13 900.00;16 402.00;7001;16.10.2013;0
700-21-14545;ПРОКЛАДКА 700-21-14545;3.55;4.19;9044;01.06.2014;0.013
700-21-5879СП;Патрубок;4 033.60;4 759.65;7001;15.02.2012;0.0103
700-22-1343;Втулка;942.80;1 112.50;7001;15.02.2012;0.25
700-23-3543;Карман;385.70;455.13;7001;15.02.2012;0.12
700-23-3544;Карман;289.50;341.61;7001;15.02.2012;0.1
700-28-1077-01;Болт;241.30;284.73;7010;15.02.2012;0.355
700-28-1096;Болт;58.30;68.79;9017;01.06.2014;0.06
700-28-199;Болт;74.50;87.91;7010;15.02.2012;0.272
700-28-2042;Болт;215.90;254.76;7001;15.02.2012;1.55
700-28-2108;Болт стопорный;92.60;109.27;7010;15.02.2012;0.045
700-28-2130;Болт;26.30;31.03;7001;15.02.2012;0.247
700-28-2173 М12Х1.25Х35.019;БОЛТ 700-28-2173 М12Х1.25Х35.019;0.10;0.12;9017;01.06.2014;0.0426003238
700-28-2174 М16Х1.5Х35.019;БОЛТ 700-28-2174 М16Х1.5Х35.019;0.15;0.18;9017;01.06.2014;0.0809
700-28-2176;Болт М8х55.68 ТУ 14-4-1005-79;21.70;25.61;7001;15.02.2012;0.027
700-28-2176-01;Болт М8х55.68 ТУ 14-4-1005-79;21.70;25.61;7001;15.02.2012;0.027
700-28-2190;Болт;7.00;8.26;7001;15.02.2012;0.028
700-28-2207;Болт;158.90;187.50;7010;15.02.2012;0.325
700-28-2292;Болт;140.30;165.55;7010;15.02.2012;0.146
700-28-2293;Болт;100.60;118.71;7010;15.02.2012;0.157
700-28-2296;Болт;121.90;143.84;7001;15.02.2012;0.673
700-28-2312;Болт;104.10;122.84;7010;15.02.2012;0.56
700-28-2320;Болт;87.30;103.01;7001;15.02.2012;0.23
700-28-2320-01;Болт;87.30;103.01;7001;15.02.2012;0.22
700-28-234;Болт;65.70;77.53;7010;15.02.2012;0.115
700-28-2340;Болт;138.80;163.78;7010;15.02.2012;0.214
700-28-2342;Болт;56.90;67.14;7010;15.02.2012;0.034
700-28-2343-01;Болт;40.80;48.14;7010;15.02.2012;0.043
700-28-2376;Болт;31.10;36.70;7001;15.02.2012;0.063
700-28-2379;Болт;169.50;200.01;7001;21.05.2013;0.496
700-28-2381;Болт;25.20;29.74;7001;15.02.2012;0.042
700-28-2388;Болт;265.90;313.76;7001;15.02.2012;0.2
700-28-2424;Болт;98.80;116.58;7001;15.02.2012;0.061
700-28-2452-01;Болт;55.00;64.90;7010;15.02.2012;0.09
700-28-2457;Болт поворотного угольника;34.60;40.83;7010;15.02.2012;0.02
700-28-2472;Болт;749.50;884.41;7010;15.02.2012;1.568
700-28-2473;Болт;1 844.60;2 176.63;7010;15.02.2012;1.892
700-28-2480;Болт;212.40;250.63;7001;15.02.2012;0.275
700-28-2481;Болт М10-6gх140.68.019 ГОСТ 7796-70;197.10;232.58;7001;15.02.2012;0.08
700-28-2483-01;Болт;72.40;85.43;7010;15.02.2012;0.029
700-28-2491;Болт;81.40;96.05;7001;15.02.2012;0.467
700-28-2496;Болт;1 090.00;1 286.20;7001;02.10.2012;5.3
700-28-2509;Болт;63.30;74.69;7001;15.02.2012;0.092
700-28-2518;Болт;258.80;305.38;7001;15.07.2013;1.05
700-28-2520;Болт;30.70;36.23;7001;15.02.2012;0.057
700-28-2546;Болт;87.30;103.01;7001;15.02.2012;0.26
700-28-2564;Болт;43.80;51.68;7001;15.02.2012;0.05
700-28-2568;Болт;332.50;392.35;7001;15.02.2012;0.3
700-28-2584-01;Болт;48.00;56.64;7001;15.02.2012;0.01
700-28-2587;Болт;89.25;105.32;9017;01.06.2014;0.57
700-28-2587;Болт;89.25;105.32;9019;01.06.2014;0.57
700-28-2635;Болт стопорный;887.90;1 047.72;7001;15.02.2012;0.025
700-28-2636;Болт призонный;1 107.20;1 306.50;7001;15.02.2012;0.3
700-28-2691;Болт;100.40;118.47;7001;15.02.2012;0.169
700-28-2691-02;БОЛТ 700-28-2691-02 ОЦИНК.;209.20;246.86;9017;01.06.2014;0.664
700-28-2702;Болт;177.50;209.45;7001;15.02.2012;0.026
700-28-2712;Болт;54.10;63.84;7010;15.02.2012;0.018
700-28-2722;Болт;74.50;87.91;7001;15.02.2012;0.074
700-28-2729;Болт М12х1.25-6gх 32.88.45Х.019 ГОСТ 7798-70;62.00;73.16;7001;07.06.2013;0.039
700-28-315;Болт;126.80;149.62;7001;15.02.2012;0.085
700-28-370;Болт;158.90;187.50;7010;15.02.2012;0.14
700-28-376;Болт;111.50;131.57;7010;15.02.2012;0.24
700-28-379;Болт установочный;449.30;530.17;7010;15.02.2012;0.03
700-28-382;Болт;207.00;244.26;7010;15.02.2012;0.394
700-28-925;Болт;723.60;853.85;7010;15.02.2012;1.38
700-28-933;Болт;844.70;996.75;7010;15.02.2012;1.87
700-28-938;Болт призонный;84.90;100.18;7001;15.02.2012;0.022
700-29-2086;Шпилька;140.30;165.55;7001;15.02.2012;0.35
700-29-2136;Шпилька М22х2.5-3n/1.5-6gх50.66.45.016 ГОСТ 22034-76;62.80;74.10;7001;15.02.2012;0.205
700-29-2142;Шпилька М12х1.25-6gх50.66.016 ГОСТ 22038-76;23.30;27.49;7001;15.02.2012;0.0482
700-29-2146;Шпилька;31.10;36.70;7001;15.02.2012;0.029
700-29-2192;Шпилька М12х1.75-3n/1.25-6gх35.66.45.016 ГОСТ 22034-76;14.60;17.23;7001;15.02.2012;0.038
700-29-2194;Шпилька М10-3р/6gх45.66.016 ГОСТ 22034-76;10.30;12.15;7001;15.02.2012;0.031
700-29-2210;Шпилька М16-3р/6gх130.88.45.016 ГОСТ 22036-70;321.20;379.02;7001;15.02.2012;0.229
700-29-2233;Шпилька М12х1.75-3n/1.25-8gх130.66.45.016 ГОСТ 22036-76;238.20;281.08;7001;15.02.2012;0.1254
700-29-2262;Шпилька М12х1.75-3n/1.25-6gх65.66.016 ГОСТ 22034-76;20.00;23.60;7001;15.02.2012;0.059
700-29-2296;Шпилька М16х2-3р/1.5-8gх35.66.45.016 ГОСТ 22032-76;24.40;28.79;7001;15.02.2012;0.07
700-29-2354-01;Шпилька М10х1.5-3р/1.25-6gх30.109.45х.086 ГОСТ 22036-76;9.90;11.68;7001;15.02.2012;0.024
700-29-2369;Шпилька;120.60;142.31;7001;25.02.2013;0.47
700-29-2476;Шпилька М12х1.75-3n/1.25-6gх30.66.016 ГОСТ 22034-76;46.50;54.87;7001;15.02.2012;0.034
700-30-177;Гайка;235.90;278.36;9017;01.06.2014;0.62
700-30-177;Гайка;235.90;278.36;9019;01.06.2014;0.62
700-30-2017-01;Гайка;722.50;852.55;7001;15.02.2012;1.03
700-30-2030;Гайка;57.10;67.38;7001;15.02.2012;0.054
700-30-2032;Гайка;153.40;181.01;7001;15.02.2012;0.1
700-30-2046;Гайка;14.60;17.23;7001;15.02.2012;0.105
700-30-2047;Гайка;78.90;93.10;7001;25.02.2013;0.15
700-30-2093;Гайка;34.20;40.36;7001;15.02.2012;0.077
700-30-2195;Гайка;123.55;145.79;9017;01.06.2014;0.24
700-30-2195;Гайка;123.55;145.79;9019;01.06.2014;0.24
700-30-2238;Гайка;37.70;44.49;7001;15.02.2012;0.058
700-30-2264;Гайка;1 495.00;1 764.10;7001;15.02.2012;0.19
700-30-2266;Гайка;2 847.90;3 360.52;7001;15.02.2012;0.75
700-30-2275;Гайка;111.50;131.57;7001;15.02.2012;0.25
700-30-2296;Гайка;63.30;74.69;7001;15.02.2012;0.036
700-30-2301;Гайка;301.50;355.77;7001;15.02.2012;0.24
700-30-2305;Гайка;80.20;94.64;7001;15.02.2012;0.08
700-30-2308;Гайка;65.30;77.05;7010;15.02.2012;0.054
700-30-2317;Гайка;1 940.60;2 289.91;7010;15.02.2012;1.8
